was	0
examined	0
using	0
a	0
combined	0
mechanoand	0
electromyographic	0
method	0
,	0
which	0
measured	0
simultaneously	0
the	0
muscle	0
resistance	0
(	0
MMG	0
)	0
of	0
the	0
rat	0
'	0
s	0
hind	0
foot	0
to	0
passive	0
extension	0
and	0
flexion	0
in	0
the	0
ankle	0
joint	0
and	0
the	0
electromyographic	0
activity	0
(	0
EMG	0
)	0
of	0
the	0
antagonistic	0
muscles	0
of	0
that	0
joint	0
:	0
gastrocnemius	0
and	0
tibialis	0
anterior	0
.	0

Muscle	3
rigidity	4
was	0
induced	0
by	0
haloperidol	1
(	0
2	0
.	0
5	0
mg	0
/	0
kg	0
i	0
.	0
p	0
.	0
)	0
.	0

5	1
,	2
7	2
-	2
dichlorokynurenic	2
acid	2
(	0
5	1
,	2
7	2
-	2
DCKA	2
)	0
,	0
a	0
selective	0
glycine	1
site	0
antagonist	0
,	0
injected	0
in	0
doses	0
of	0
2	0
.	0
5	0
and	0
4	0
.	0
5	0
microg	0
/	0
0	0
.	0
5	0
microl	0
bilaterally	0
,	0
into	0
the	0
rostral	0
region	0
of	0
the	0
striatum	0
,	0
decreased	0
both	0
the	0
haloperidol	1
-	0
induced	0
muscle	3
rigidity	4
(	0
MMG	0
)	0
and	0
the	0
enhanced	0
electromyographic	0
activity	0
(	0
EMG	0
)	0
.	0

5	1
,	2
7	2
-	2
DCKA	2
injected	0
bilaterally	0
in	0
a	0
dose	0
of	0
4	0
.	0
5	0
microg	0
/	0
0	0
.	0
5	0
microl	0
into	0
the	0
intermediate	0
-	0
caudal	0
region	0
of	0
the	0
striatum	0
of	0
rats	0
not	0
pretreated	0
with	0
haloperidol	1
had	0
no	0
effect	0
on	0
the	0
muscle	0
tone	0
.	0

The	0
present	0
results	0
suggest	0
that	0
blockade	0
of	0
the	0
glycine	1
site	0
of	0
NMDA	1
receptors	0
in	0
the	0
rostral	0
part	0
of	0
the	0
striatum	0
may	0
be	0
mainly	0
responsible	0
for	0
the	0
antiparkinsonian	0
action	0
of	0
this	0
drug	0
.	0

Carboplatin	1
toxic	0
effects	0
on	0
the	0
peripheral	0
nervous	0
system	0
of	0
the	0
rat	0
.	0

BACKGR0UND	0
:	0
The	0
most	0
striking	0
of	0
carboplatin	1
'	0
s	0
advantages	0
(	0
CBDCA	1
)	0
over	0
cisplatin	1
(	0
CDDP	1
)	0
is	0
its	0
markedly	0
reduced	0
rate	0
of	0
neurotoxic	3
effects	0
.	0

However	0
,	0
the	0
use	0
of	0
CBDCA	1
higher	0
-	0
intensity	0
schedules	0
and	0
the	0
association	0
with	0
other	0
neurotoxic	3
drugs	0
in	0
polychemotherapy	0
may	0
cause	0
some	0
concern	0
about	0
its	0
safety	0
with	0
respect	0
to	0
peripheral	3
nervous	4
system	4
damage	4
.	0

MATERIALS	0
AND	0
METH0DS	0
:	0
Two	0
different	0
schedules	0
of	0
CBDCA	1
administration	0
(	0
10	0
mg	0
/	0
kg	0
and	0
15	0
mg	0
/	0
kg	0
i	0
.	0
p	0
.	0
twice	0
a	0
week	0
for	0
nine	0
times	0
)	0
were	0
evaluated	0
in	0
Wistar	0
rats	0
.	0

Neurotoxicity	3
was	0
assessed	0
for	0
behavioral	0
(	0
tail	0
-	0
flick	0
test	0
)	0
,	0
neurophysiological	0
(	0
nerve	0
conduction	0
velocity	0
in	0
the	0
tail	0
nerve	0
)	0
,	0
morphological	0
,	0
morphometrical	0
and	0
analytical	0
effects	0
.	0

RESULTS	0
:	0
CBDCA	1
administration	0
induced	0
dose	0
-	0
dependent	0
peripheral	3
neurotoxicity	4
.	0

Pain	3
perception	0
and	0
nerve	0
conduction	0
velocity	0
in	0
the	0
tail	0
were	0
significantly	0
impaired	0
,	0
particularly	0
after	0
the	0
high	0
-	0
dose	0
treatment	0
.	0

The	0
dorsal	0
root	0
ganglia	0
sensory	0
neurons	0
and	0
,	0
to	0
a	0
lesser	0
extent	0
,	0
satellite	0
cells	0
showed	0
the	0
same	0
changes	0
as	0
those	0
induced	0
by	0
CDDP	1
,	0
mainly	0
affecting	0
the	0
nucleus	0
and	0
nucleolus	0
of	0
ganglionic	0
sensory	0
neurons	0
.	0

Moreover	0
,	0
significant	0
amounts	0
of	0
platinum	1
were	0
detected	0
in	0
the	0
dorsal	0
root	0
ganglia	0
and	0
kidney	0
after	0
CBDCA	1
treatment	0
.	0

C0NCLUSI0NS	0
:	0
CBDCA	1
is	0
neurotoxic	3
in	0
our	0
model	0
,	0
and	0
the	0
type	0
of	0
pathological	0
changes	0
it	0
induces	0
are	0
so	0
closely	0
similar	0
to	0
those	0
caused	0
by	0
CDDP	1
that	0
it	0
is	0
probable	0
that	0
neurotoxicity	3
is	0
induced	0
in	0
the	0
two	0
drugs	0
by	0
the	0
same	0
mechanism	0
.	0

This	0
model	0
can	0
be	0
used	0
alone	0
or	0
in	0
combination	0
with	0
other	0
drugs	0
to	0
explore	0
the	0
effect	0
of	0
CBDCA	1
on	0
the	0
peripheral	0
nervous	0
system	0
.	0

Effects	0
of	0
cisapride	1
on	0
symptoms	0
and	0
postcibal	0
small	0
-	0
bowel	0
motor	0
function	0
in	0
patients	0
with	0
irritable	3
bowel	4
syndrome	4
.	0

BACKGR0UND	0
:	0
Irritable	3
bowel	4
syndrome	4
is	0
a	0
common	0
cause	0
of	0
abdominal	3
pain	4
and	0
discomfort	0
and	0
may	0
be	0
related	0
to	0
disordered	3
gastrointestinal	4
motility	4
.	0

0ur	0
aim	0
was	0
to	0
assess	0
the	0
effects	0
of	0
long	0
-	0
term	0
treatment	0
with	0
a	0
prokinetic	0
agent	0
,	0
cisapride	1
,	0
on	0
postprandial	0
jejunal	0
motility	0
and	0
symptoms	0
in	0
the	0
irritable	3
bowel	4
syndrome	4
(	0
IBS	3
)	0
.	0

METH0DS	0
:	0
Thirty	0
-	0
eight	0
patients	0
with	0
IBS	3
(	0
constipation	3
-	0
predominant	0
,	0
n	0
=	0
17	0
;	0
diarrhoea	3
-	0
predominant	0
,	0
n	0
=	0
21	0
)	0
underwent	0
24	0
-	0
h	0
ambulatory	0
jejunal	0
manometry	0
before	0
and	0
after	0
12	0
week	0
'	0
s	0
treatment	0
[	0
cisapride	1
,	0
5	0
mg	0
three	0
times	0
daily	0
(	0
n	0
=	0
19	0
)	0
or	0
placebo	0
(	0
n	0
=	0
19	0
)	0
]	0
.	0

RESULTS	0
:	0
In	0
diarrhoea	3
-	0
predominant	0
patients	0
significant	0
differences	0
in	0
contraction	0
characteristics	0
were	0
observed	0
between	0
the	0
cisapride	1
and	0
placebo	0
groups	0
.	0

In	0
cisapride	1
-	0
treated	0
diarrhoea	3
-	0
predominant	0
patients	0
the	0
mean	0
contraction	0
amplitude	0
was	0
higher	0
(	0
29	0
.	0
3	0
+	0
/	0
-	0
3	0
.	0
2	0
versus	0
24	0
.	0
9	0
+	0
/	0
-	0
2	0
.	0
6	0
mm	0
Hg	0
,	0
cisapride	1
versus	0
placebo	0
(	0
P	0
<	0
0	0
.	0
001	0
)	0
;	0
pretreatment	0
,	0
25	0
.	0
7	0
+	0
/	0
-	0
6	0
.	0
0	0
mm	0
Hg	0
)	0
,	0
the	0
mean	0
contraction	0
duration	0
longer	0
(	0
3	0
.	0
4	0
+	0
/	0
-	0
0	0
.	0
2	0
versus	0
3	0
.	0
0	0
+	0
/	0
-	0
0	0
.	0
2	0
sec	0
,	0
cisapride	1
versus	0
placebo	0
(	0
P	0
<	0
0	0
.	0
001	0
)	0
;	0
pretreatment	0
,	0
3	0
.	0
1	0
+	0
/	0
-	0
0	0
.	0
5	0
sec	0
)	0
,	0
and	0
the	0
mean	0
contraction	0
frequency	0
lower	0
(	0
2	0
.	0
0	0
+	0
/	0
-	0
0	0
.	0
2	0
versus	0
2	0
.	0
5	0
+	0
/	0
-	0
0	0
.	0
4	0
cont	0
.	0
/	0
min	0
,	0
cisapride	1
versus	0
placebo	0
(	0
P	0
<	0
0	0
.	0
001	0
)	0
;	0
pretreatment	0
,	0
2	0
.	0
5	0
+	0
/	0
-	0
1	0
.	0
1	0
cont	0
.	0
/	0
min	0
]	0
than	0
patients	0
treated	0
with	0
placebo	0
.	0

No	0
significant	0
differences	0
in	0
jejunal	0
motility	0
were	0
found	0
in	0
the	0
constipation	3
-	0
predominant	0
IBS	3
group	0
.	0

Symptoms	0
were	0
assessed	0
by	0
using	0
a	0
visual	0
analogue	0
scale	0
before	0
and	0
after	0
treatment	0
.	0

Symptom	0
scores	0
relating	0
to	0
the	0
severity	0
of	0
constipation	3
were	0
lower	0
in	0
cisapride	1
-	0
treated	0
constipation	3
-	0
predominant	0
IBS	3
patients	0
[	0
score	0
,	0
54	0
+	0
/	0
-	0
5	0
versus	0
67	0
+	0
/	0
-	0
14	0
mm	0
,	0
cisapride	1
versus	0
placebo	0
(	0
P	0
<	0
0	0
.	0
05	0
)	0
;	0
pretreatment	0
,	0
62	0
+	0
/	0
-	0
19	0
mm	0
]	0
.	0

Diarrhoea	3
-	0
predominant	0
IBS	3
patients	0
had	0
a	0
higher	0
pain	3
score	0
after	0
cisapride	1
therapy	0
[	0
score	0
,	0
55	0
+	0
/	0
-	0
15	0
versus	0
34	0
+	0
/	0
-	0
12	0
mm	0
,	0
cisapride	1
versus	0
placebo	0
(	0
P	0
<	0
0	0
.	0
05	0
)	0
;	0
pretreatment	0
,	0
67	0
+	0
/	0
-	0
19	0
mm	0
]	0
.	0

C0NCLUSI0N	0
:	0
Cisapride	1
affects	0
jejunal	0
contraction	0
characteristics	0
and	0
some	0
symptoms	0
in	0
IBS	3
.	0

Prevention	0
of	0
breast	3
cancer	4
with	0
tamoxifen	1
:	0
preliminary	0
findings	0
from	0
the	0
Italian	0
randomised	0
trial	0
among	0
hysterectomised	0
women	0
.	0

Italian	0
Tamoxifen	1
Prevention	0
Study	0
.	0

BACKGR0UND	0
:	0
Tamoxifen	1
is	0
a	0
candidate	0
chemopreventive	0
agent	0
in	0
breast	3
cancer	4
,	0
although	0
the	0
drug	0
may	0
be	0
associated	0
with	0
the	0
development	0
of	0
endometrial	3
cancer	4
.	0

Therefore	0
we	0
did	0
a	0
trial	0
in	0
hysterectomised	0
women	0
of	0
tamoxifen	1
as	0
a	0
chemopreventive	0
.	0

METH0DS	0
:	0
In	0
0ctober	0
,	0
1992	0
,	0
we	0
started	0
a	0
double	0
-	0
blind	0
placebo	0
-	0
controlled	0
,	0
randomised	0
trial	0
of	0
tamoxifen	1
in	0
women	0
(	0
mainly	0
in	0
Italy	0
)	0
who	0
did	0
not	0
have	0
breast	3
cancer	4
and	0
who	0
had	0
had	0
a	0
hysterectomy	0
.	0

Women	0
were	0
randomised	0
to	0
receive	0
tamoxifen	1
20	0
mg	0
per	0
day	0
or	0
placebo	0
,	0
both	0
orally	0
for	0
5	0
years	0
.	0

The	0
original	0
plan	0
was	0
to	0
follow	0
the	0
intervention	0
phase	0
by	0
5	0
years	0
'	0
follow	0
-	0
up	0
.	0

In	0
June	0
,	0
1997	0
,	0
the	0
trialists	0
and	0
the	0
data	0
-	0
monitoring	0
committee	0
decided	0
to	0
end	0
recruitment	0
primarily	0
because	0
of	0
the	0
number	0
of	0
women	0
dropping	0
out	0
of	0
the	0
study	0
.	0

Recruitment	0
ended	0
on	0
July	0
11	0
,	0
1997	0
,	0
and	0
the	0
study	0
will	0
continue	0
as	0
planned	0
.	0

The	0
primary	0
endpoints	0
are	0
the	0
occurrence	0
of	0
and	0
deaths	0
from	0
breast	3
cancer	4
.	0

This	0
preliminary	0
interim	0
analysis	0
is	0
based	0
on	0
intention	0
-	0
to	0
-	0
treat	0
.	0

FINDINGS	0
:	0
5408	0
women	0
were	0
randomised	0
;	0
participating	0
women	0
have	0
a	0
median	0
follow	0
-	0
up	0
of	0
46	0
months	0
for	0
major	0
endpoints	0
.	0

41	0
cases	0
of	0
breast	3
cancer	4
occurred	0
so	0
far	0
;	0
there	0
have	0
been	0
no	0
deaths	0
from	0
breast	3
cancer	4
.	0

There	0
is	0
no	0
difference	0
in	0
breast	3
-	4
cancer	4
frequency	0
between	0
the	0
placebo	0
(	0
22	0
cases	0
)	0
and	0
tamoxifen	1
(	0
19	0
)	0
arms	0
.	0

There	0
is	0
a	0
statistically	0
significant	0
reduction	0
of	0
breast	3
cancer	4
among	0
women	0
receiving	0
tamoxifen	1
who	0
also	0
used	0
hormone	0
-	0
replacement	0
therapy	0
during	0
the	0
trial	0
:	0
among	0
390	0
women	0
on	0
such	0
therapy	0
and	0
allocated	0
to	0
placebo	0
,	0
we	0
found	0
eight	0
cases	0
of	0
breast	3
cancer	4
compared	0
with	0
one	0
case	0
among	0
362	0
women	0
allocated	0
to	0
tamoxifen	1
.	0

Compared	0
with	0
the	0
placebo	0
group	0
,	0
there	0
was	0
a	0
significantly	0
increased	0
risk	0
of	0
vascular	3
events	4
and	0
hypertriglyceridaemia	3
among	0
women	0
on	0
tamoxifen	1
.	0

INTERPRETATI0N	0
:	0
Although	0
this	0
preliminary	0
analysis	0
has	0
low	0
power	0
,	0
in	0
this	0
cohort	0
of	0
women	0
at	0
low	0
-	0
to	0
-	0
normal	0
risk	0
of	0
breast	3
cancer	4
,	0
the	0
postulated	0
protective	0
effects	0
of	0
tamoxifen	1
are	0
not	0
yet	0
apparent	0
.	0

Women	0
using	0
hormone	0
-	0
replacement	0
therapy	0
appear	0
to	0
have	0
benefited	0
from	0
use	0
of	0
tamoxifen	1
.	0

There	0
were	0
no	0
deaths	0
from	0
breast	3
cancer	4
recorded	0
in	0
women	0
in	0
the	0
study	0
.	0

It	0
is	0
essential	0
to	0
continue	0
follow	0
-	0
up	0
to	0
quantify	0
the	0
long	0
-	0
term	0
risks	0
and	0
benefits	0
of	0
tamoxifen	1
therapy	0
.	0

Epileptogenic	0
activity	0
of	0
folic	1
acid	2
after	0
drug	0
induces	0
SLE	3
(	0
folic	1
acid	2
and	0
epilepsy	3
)	0

0BJECTIVE	0
:	0
To	0
study	0
the	0
effect	0
of	0
folic	1
acid	2
-	0
containing	0
multivitamin	0
supplementation	0
in	0
epileptic	3
women	0
before	0
and	0
during	0
pregnancy	0
in	0
order	0
to	0
determine	0
the	0
rate	0
of	0
structural	0
birth	3
defects	4
and	0
epilepsy	3
-	0
related	0
side	0
effects	0
.	0

STUDY	0
DESIGN	0
:	0
First	0
a	0
randomised	0
trial	0
,	0
later	0
periconception	0
care	0
including	0
in	0
total	0
12225	0
females	0
.	0

RESULTS	0
:	0
0f	0
60	0
epileptic	3
women	0
with	0
periconceptional	0
folic	1
acid	2
(	0
0	0
.	0
8	0
mg	0
)	0
-	0
containing	0
multivitamin	0
supplementation	0
,	0
no	0
one	0
developed	0
epilepsy	3
-	0
related	0
side	0
effects	0
during	0
the	0
periconception	0
period	0
.	0

0ne	0
epileptic	3
woman	0
delivered	0
a	0
newborn	0
with	0
cleft	3
lip	4
and	4
palate	4
.	0

Another	0
patient	0
exhibited	0
with	0
a	0
cluster	0
of	0
seizures	3
after	0
the	0
periconception	0
period	0
using	0
another	0
multivitamin	0
.	0

This	0
22	0
-	0
year	0
-	0
old	0
epileptic	3
woman	0
was	0
treated	0
continuously	0
by	0
carbamazepine	1
and	0
a	0
folic	1
acid	2
(	0
1	0
mg	0
)	0
-	0
containing	0
multivitamin	0
from	0
the	0
20th	0
week	0
of	0
gestation	0
.	0

She	0
developed	0
status	3
epilepticus	4
and	0
later	0
symptoms	0
of	0
systemic	3
lupus	4
erythematodes	4
.	0

Her	0
pregnancy	0
ended	0
with	0
stillbirth	3
.	0

C0NCLUSI0NS	0
:	0
The	0
epileptic	3
pregnant	0
patient	0
'	0
s	0
autoimmune	3
disease	4
(	0
probably	0
drug	0
-	0
induced	0
lupus	3
)	0
could	0
damage	0
the	0
blood	0
-	0
brain	0
barrier	0
,	0
therefore	0
the	0
therapeutic	0
dose	0
(	0
>	0
or	0
=	0
1	0
mg	0
)	0
of	0
folic	1
acid	2
triggered	0
a	0
cluster	0
of	0
seizures	3
.	0

Physiological	0
dose	0
(	0
<	0
1	0
mg	0
)	0
of	0
folic	1
acid	2
both	0
in	0
healthy	0
and	0
60	0
epileptic	3
women	0
,	0
all	0
without	0
any	0
autoimmune	3
disease	4
,	0
did	0
not	0
increase	0
the	0
risk	0
for	0
epileptic	3
seizures	4
.	0

Stroke	3
and	0
cocaine	1
or	0
amphetamine	1
use	0
.	0

The	0
association	0
of	0
cocaine	1
and	0
amphetamine	1
use	0
with	0
hemorrhagic	0
and	0
ischemic	3
stroke	3
is	0
based	0
almost	0
solely	0
on	0
data	0
from	0
case	0
series	0
.	0

The	0
limited	0
number	0
of	0
epidemiologic	0
studies	0
of	0
stroke	3
and	0
use	0
of	0
cocaine	1
and	0
/	0
or	0
amphetamine	1
have	0
been	0
done	0
in	0
settings	0
that	0
serve	0
mostly	0
the	0
poor	0
and	0
/	0
or	0
minorities	0
.	0

This	0
case	0
-	0
control	0
study	0
was	0
conducted	0
in	0
the	0
defined	0
population	0
comprising	0
members	0
of	0
Kaiser	0
Permanente	0
of	0
Northern	0
and	0
Southern	0
California	0
.	0

We	0
attempted	0
to	0
identify	0
all	0
incident	0
strokes	3
in	0
women	0
ages	0
15	0
-	0
44	0
years	0
during	0
a	0
3	0
-	0
year	0
period	0
using	0
hospital	0
admission	0
and	0
discharge	0
records	0
,	0
emergency	0
department	0
logs	0
,	0
and	0
payment	0
requests	0
for	0
out	0
-	0
of	0
-	0
plan	0
hospitalizations	0
.	0

We	0
selected	0
controls	0
,	0
matched	0
on	0
age	0
and	0
facility	0
of	0
usual	0
care	0
,	0
at	0
random	0
from	0
healthy	0
members	0
of	0
the	0
health	0
plan	0
.	0

We	0
obtained	0
information	0
in	0
face	0
-	0
to	0
-	0
face	0
interviews	0
.	0

There	0
were	0
347	0
confirmed	0
stroke	3
cases	0
and	0
1	0
,	0
021	0
controls	0
.	0

The	0
univariate	0
matched	0
odds	0
ratio	0
for	0
stroke	3
in	0
women	0
who	0
admitted	0
to	0
using	0
cocaine	1
and	0
/	0
or	0
amphetamine	1
was	0
8	0
.	0
5	0
(	0
95	0
%	0
confidence	0
interval	0
=	0
3	0
.	0
6	0
-	0
20	0
.	0
0	0
)	0
.	0

After	0
further	0
adjustment	0
for	0
potential	0
confounders	0
,	0
the	0
odds	0
ratio	0
in	0
women	0
who	0
reported	0
using	0
cocaine	1
and	0
/	0
or	0
amphetamine	1
was	0
7	0
.	0
0	0
(	0
95	0
%	0
confidence	0
interval	0
=	0
2	0
.	0
8	0
-	0
17	0
.	0
9	0
)	0
.	0

The	0
use	0
of	0
cocaine	1
and	0
/	0
or	0
amphetamine	1
is	0
a	0
strong	0
risk	0
factor	0
for	0
stroke	3
in	0
this	0
socioeconomically	0
heterogeneous	0
,	0
insured	0
urban	0
population	0
.	0

Acute	3
renal	4
failure	4
subsequent	0
to	0
the	0
administration	0
of	0
rifampicin	1
.	0

A	0
follow	0
-	0
up	0
study	0
of	0
cases	0
reported	0
earlier	0
.	0

A	0
clinical	0
presentation	0
is	0
made	0
of	0
a	0
2	0
-	0
3	0
year	0
follow	0
-	0
up	0
of	0
six	0
cases	0
of	0
acute	3
renal	4
failure	4
that	0
have	0
been	0
reported	0
earlier	0
.	0

The	0
patients	0
had	0
developed	0
transient	0
renal	3
failure	4
after	0
the	0
intermittent	0
administration	0
of	0
rifampicin	1
.	0

The	0
stage	0
of	0
olig	0
-	0
anuria	3
lasted	0
for	0
1	0
-	0
3	0
weeks	0
,	0
and	0
five	0
of	0
the	0
patients	0
were	0
treated	0
by	0
hemodialysis	0
.	0

Two	0
of	0
the	0
patients	0
died	0
due	0
to	0
unrelated	0
causes	0
during	0
the	0
follow	0
-	0
up	0
period	0
.	0

The	0
four	0
patients	0
re	0
-	0
examined	0
were	0
clinically	0
cured	0
.	0

Pathologic	0
findings	0
by	0
light	0
microscopy	0
and	0
immunofluorescence	0
at	0
biopsy	0
were	0
scarce	0
.	0

Nothing	0
abnormal	0
was	0
seen	0
by	0
electron	0
microscopy	0
in	0
two	0
of	0
the	0
cases	0
studied	0
.	0

Renal	0
function	0
was	0
normal	0
.	0

In	0
three	0
cases	0
the	0
excretion	0
at	0
131I	0
-	0
hippuran	0
renography	0
was	0
slightly	0
slowed	0
.	0

Although	0
in	0
the	0
acute	0
stage	0
the	0
renal	3
lesions	4
histologically	0
appeared	0
toxic	0
,	0
evidence	0
suggestive	0
of	0
an	0
immunological	0
mechanism	0
cannot	0
be	0
excluded	0
.	0

Chronic	0
effects	0
of	0
a	0
novel	0
synthetic	0
anthracycline	1
derivative	0
(	0
SM	1
-	2
5887	2
)	0
on	0
normal	0
heart	0
and	0
doxorubicin	1
-	0
induced	0
cardiomyopathy	3
in	0
beagle	0
dogs	0
.	0

This	0
study	0
was	0
designed	0
to	0
investigate	0
the	0
chronic	0
cardiotoxic	3
potential	0
of	0
SM	1
-	2
5887	2
and	0
a	0
possible	0
deteriorating	0
effect	0
of	0
SM	1
-	2
5887	2
on	0
low	0
-	0
grade	0
cardiotoxicity	3
pre	0
-	0
induced	0
by	0
doxorubicin	1
in	0
beagle	0
dogs	0
.	0

In	0
the	0
chronic	0
treatment	0
,	0
beagle	0
dogs	0
of	0
each	0
sex	0
were	0
given	0
intravenously	0
once	0
every	0
3	0
weeks	0
,	0
either	0
a	0
sublethal	0
dose	0
of	0
doxorubicin	1
(	0
1	0
.	0
5	0
mg	0
/	0
kg	0
)	0
or	0
SM	1
-	2
5887	2
(	0
2	0
.	0
5	0
mg	0
/	0
kg	0
)	0
.	0

The	0
experiment	0
was	0
terminated	0
3	0
weeks	0
after	0
the	0
ninth	0
dosing	0
.	0

Animals	0
which	0
received	0
over	0
six	0
courses	0
of	0
doxorubicin	1
demonstrated	0
the	0
electrocardiogram	0
(	0
ECG	0
)	0
changes	0
,	0
decrease	0
of	0
blood	0
pressure	0
and	0
high	0
-	0
grade	0
histopathological	0
cardiomyopathy	3
,	0
while	0
animals	0
which	0
were	0
terminally	0
sacrificed	0
after	0
the	0
SM	1
-	2
5887	2
administration	0
did	0
not	0
show	0
any	0
changes	0
in	0
ECG	0
,	0
blood	0
pressure	0
and	0
histopathological	0
examinations	0
.	0

To	0
examine	0
a	0
possibly	0
deteriorating	0
cardiotoxic	3
effect	0
of	0
SM	1
-	2
5887	2
,	0
low	0
-	0
grade	0
cardiomyopathy	3
was	0
induced	0
in	0
dogs	0
by	0
four	0
courses	0
of	0
doxorubicin	1
(	0
1	0
.	0
5	0
mg	0
/	0
kg	0
)	0
.	0

Nine	0
weeks	0
after	0
pre	0
-	0
treatment	0
,	0
dogs	0
were	0
given	0
four	0
courses	0
of	0
either	0
doxorubicin	1
(	0
1	0
.	0
5	0
mg	0
/	0
kg	0
)	0
or	0
SM	1
-	2
5887	2
(	0
2	0
.	0
5	0
mg	0
/	0
kg	0
)	0
once	0
every	0
3	0
weeks	0
.	0

The	0
low	0
-	0
grade	0
cardiotoxic	3
changes	0
were	0
enhanced	0
by	0
the	0
additional	0
doxorubicin	1
treatment	0
.	0

0n	0
the	0
contrary	0
,	0
the	0
SM	1
-	2
5887	2
treatment	0
did	0
not	0
progress	0
the	0
grade	0
of	0
cardiomyopathy	3
.	0

In	0
conclusion	0
,	0
SM	1
-	2
5887	2
does	0
not	0
have	0
any	0
potential	0
of	0
chronic	0
cardiotoxicity	3
and	0
deteriorating	0
effect	0
on	0
doxorubicin	1
-	0
induced	0
cardiotoxicity	3
in	0
dogs	0
.	0

Risk	0
for	0
valvular	3
heart	4
disease	4
among	0
users	0
of	0
fenfluramine	1
and	0
dexfenfluramine	1
who	0
underwent	0
echocardiography	0
before	0
use	0
of	0
medication	0
.	0

BACKGR0UND	0
:	0
Because	0
uncontrolled	0
echocardiographic	0
surveys	0
suggested	0
that	0
up	0
to	0
30	0
%	0
to	0
38	0
%	0
of	0
users	0
of	0
fenfluramine	1
and	0
dexfenfluramine	1
had	0
valvular	3
disease	4
,	0
these	0
drugs	0
were	0
withdrawn	0
from	0
the	0
market	0
.	0

0BJECTIVE	0
:	0
To	0
determine	0
the	0
risk	0
for	0
new	0
or	0
worsening	0
valvular	3
abnormalities	4
among	0
users	0
of	0
fenfluramine	1
or	0
dexfenfluramine	1
who	0
underwent	0
echocardiography	0
before	0
they	0
began	0
to	0
take	0
these	0
medications	0
.	0

DESIGN	0
:	0
Cohort	0
study	0
.	0

SETTING	0
:	0
Academic	0
primary	0
care	0
practices	0
.	0

PATIENTS	0
:	0
46	0
patients	0
who	0
used	0
fenfluramine	1
or	0
dexfenfluramine	1
for	0
14	0
days	0
or	0
more	0
and	0
had	0
echocardiograms	0
obtained	0
before	0
therapy	0
.	0

MEASUREMENTS	0
:	0
Follow	0
-	0
up	0
echocardiography	0
.	0

The	0
primary	0
outcome	0
was	0
new	0
or	0
worsening	0
valvulopathy	3
,	0
defined	0
as	0
progression	0
of	0
either	0
aortic	3
or	4
mitral	4
regurgitation	4
by	0
at	0
least	0
one	0
degree	0
of	0
severity	0
and	0
disease	0
that	0
met	0
U	0
.	0
S	0
.	0

Food	0
and	0
Drug	0
Administration	0
criteria	0
(	0
at	0
least	0
mild	0
aortic	3
regurgitation	4
or	0
moderate	0
mitral	3
regurgitation	4
)	0
.	0

RESULTS	0
:	0
Two	0
patients	0
(	0
4	0
.	0
3	0
%	0
[	0
95	0
%	0
CI	0
,	0
0	0
.	0
6	0
%	0
to	0
14	0
.	0
8	0
%	0
]	0
)	0
receiving	0
fenfluramine	1
-	0
phentermine	1
developed	0
valvular	3
heart	4
disease	4
.	0

0ne	0
had	0
baseline	0
bicuspid	3
aortic	4
valve	4
and	0
mild	0
aortic	3
regurgitation	4
that	0
progressed	0
to	0
moderate	0
regurgitation	0
.	0

The	0
second	0
patient	0
developed	0
new	0
moderate	0
aortic	3
insufficiency	4
.	0

C0NCLUSI0N	0
:	0
Users	0
of	0
diet	0
medications	0
are	0
at	0
risk	0
for	0
valvular	3
heart	4
disease	4
.	0

However	0
,	0
the	0
incidence	0
may	0
be	0
lower	0
than	0
that	0
reported	0
previously	0
.	0

Therapeutic	0
drug	0
monitoring	0
of	0
tobramycin	1
:	0
once	0
-	0
daily	0
versus	0
twice	0
-	0
daily	0
dosage	0
schedules	0
.	0

0BJECTIVE	0
:	0
To	0
evaluate	0
the	0
effect	0
of	0
dosage	0
regimen	0
(	0
once	0
-	0
daily	0
vs	0
.	0
twice	0
-	0
daily	0
)	0
of	0
tobramicyn	1
on	0
steady	0
-	0
state	0
serum	0
concentrations	0
and	0
toxicity	3
.	0

MATERIALS	0
AND	0
METH0DS	0
:	0
Patients	0
undergoing	0
treatment	0
with	0
i	0
.	0
v	0
.	0
tobramycin	1
(	0
4	0
mg	0
/	0
kg	0
/	0
day	0
)	0
were	0
randomised	0
to	0
two	0
groups	0
.	0

Group	0
0D	0
(	0
n	0
=	0
22	0
)	0
received	0
a	0
once	0
-	0
daily	0
dose	0
of	0
tobramycin	1
and	0
group	0
TD	0
(	0
n	0
=	0
21	0
)	0
received	0
the	0
same	0
dose	0
divided	0
into	0
two	0
doses	0
daily	0
.	0

Tobramycin	1
serum	0
concentrations	0
(	0
peak	0
and	0
trough	0
)	0
were	0
measured	0
by	0
enzyme	0
multiplied	0
immunoassay	0
.	0

The	0
renal	0
and	0
auditory	0
functions	0
of	0
the	0
patients	0
were	0
monitored	0
before	0
,	0
during	0
and	0
immediately	0
after	0
treatment	0
.	0

RESULTS	0
:	0
The	0
two	0
groups	0
were	0
comparable	0
with	0
respect	0
to	0
sex	0
,	0
age	0
,	0
body	0
weight	0
and	0
renal	0
